"id","name","brand"
"74920001","SAS BRONDEX RELAIS TOTAL COMBLOUX","Total"
"47500005","INTERMARCHE FUMEL","Intermarché"
"35510006","Carrefour contact","Carrefour Contact"
"71360001","DATS EPINAC","Colruyt"
"95712004","RELAIS DE ROISSY","Total"
"66210002","CASINO CARBURANT","Casino"
"70700003","CARREFOUR CONTACT BUCEY LES GY","Carrefour Contact"
"3100008","INTERMARCHE MONTLUCON","Intermarché"
"69390005","VERNAISON","Système U"
"40300005","INTERMARCHE CAUNEILLE","Intermarché"
"50170005","CARREFOUR MARKET","Carrefour Market"
"44170003","BRETECHE","Avia"
"14123010","CARREFOUR CONTACT","Carrefour Contact"
"45770002","INTERMARCHE SARAN","Intermarché"
"47190001","INTERMARCHE AIGUILLON","Intermarché"
"27700001","Carrefour Market","Carrefour Market"
"68300002","STATION TOTAL A.A SERVICES","Total"
"8400004","Carrefour Market","Carrefour Market"
"33410001","SAS GARAGE DUFAU","Total"
"42110001","CARREFOUR STATION SERVICE  FEURS","Carrefour"
"76510001","INTERMARCHE ST NICOLAS D&#039,ALIERMO","Intermarché"
"29000012","RELAIS QUIMPER ROCADE SUD","Total Access"
"35730001","Super U PLEURTUIT","Système U"
"17100006","SAM SAS","Leclerc"
"16730002","INTERMARCHE","Intermarché"
"33720001","SUPER U","Système U"
"81660001","SODIMAZ","Leclerc"
"21400001","AUCHAN CHATILLON Schiever Carburant","Auchan"
"19140003","INTERMARCHE SUPER UZERCHE","Intermarché"
"69430002","CARREFOUR CONTACT  BEAUJEU","Carrefour Contact"
"83660002","INTERMARCHE CARNOULES","Intermarché"
"14800008","SASU AUTO LM   AVIA","Avia"
"42380004","MICHALON DEPOT PETROLIER","Indépendant sans enseigne"
"22400001","Carrefour Market","Carrefour Market"
"73410001","INTERMARCHE LA BIOLLE","Intermarché"
"68170002","INTERMARCHE RIXHEIM","Intermarché"
"42380005","STATION MICHALON PRODUITS PETROLIERS","Indépendant sans enseigne"
"34260001","INTERMARCHE CONTACT","Intermarché Contact"
"68240004","Carrefour Contact","Carrefour Contact"
"25530001","SARL VERCELDIS","Carrefour Express"
"76700001","SARL ADELINE   STATION AVIA","Avia"
"15100013","Station service des orgues","Total"
"74150002","STATION U","Système U"
"86390002","GULF LATHUS-SAINT-REMY",""
"6240006","SODIPLEC BEAUSOLEIL","Leclerc"
"89250001","AVIA XPRESS","Avia"
"18700001","Market","Carrefour Market"
"50700001","Carrefour Market","Carrefour Market"
"22490001","Super U PLOUER S/RANCE","Système U"
"91310004","Auchan supermarché Leuville sur Orge","Auchan"
"43200008","GARAGE BOUCHET","VITO"
"52120002","INTERMARCHE CHATEAUVILLAIN","Intermarché"
"73300005","ELAN - Le Corbier","Elan"
"49120004","SAS CHEMILLE","Leclerc"
"6800020","RELAIS GRANDS PLANS","Total Access"
"83600023","CARREFOUR CONTACT","Carrefour Contact"
"38300008","BOURGOIN DISTRIBUTION","Leclerc"
"69400009","AUCHAN Supermarché","Auchan"
"50000001","CARREFOUR Market","Carrefour Market"
"21250002","LE RELAIS DE LA SAONE","Total"
"81260001","BARDOU GARAGE","Indépendant sans enseigne"
"13160002","INTERMARCHE CHATEAURENARD","Intermarché"
"53270002","DYNEFF AIRE DE LA VALLEE DE L&#039,ERVE","Dyneff"
"63960005","CARREFOUR CONTACT","Carrefour Contact"
"14100006","SUPER U","Système U"
"24590002","INTERMARCHE SALIGNAC EYVIGUES","Intermarché"
"38420004","L&#039,ETAPE","Total"
"87000002","Carrefour Market","Carrefour Market"
"12400006","SUPER U","Système U"
"77340005","RELAIS PONTAULT COMBAULT","Total"
"85200002","STATION JAMIN","Elan"
"60240001","Supermarché MATCH CHAUMONT-EN-VEXIN","Supermarché Match"
"33300005","RELAIS GRAND PARC","Total Access"
"24320002","PRO ENERGIES SERVICES","Avia"
"22830001","DIAGONAL SUPERMARCHE",""
"49280003","SUPERMARCHE G20",""
"35743001","Cora","CORA"
"41360003","GARAGE DE LA GRANGE","Elan"
"14200008","AUCHAN supermarché LEBISEY","Indépendant sans enseigne"
"34450001","EOR VIAS","Total"
"40130003","SOCADI - E. LECLERC","Leclerc"
"89220001","AVIA XPRESS",""
"63140002","CARREFOUR CONTACT","Carrefour Contact"
"89350001","MAXIMARCHE CHAMPIGNELLES","Maximarché"
"66962002","SAS VERNET DIS","Leclerc"
"84400007","RELAIS DU LUBERON","Total Access"
"91480001","FERREYRA ET SES FILS","Total"
"39220006","INTERMARCHE LES ROUSSES","Intermarché"
"2450002","Carrefour Contact","Carrefour Contact"
"38250003","GARAGE DE LA BOURNE","Avia"
"92140016","RELAIS CLAMART TREBIGNAUD 2","Total Access"
"17600001","Super U SAUJON","Système U"
"26300010","U EXPRESS","Système U"
"22950003","INTERMARCHE TREGUEUX","Intermarché"
"31390003","SARL FONTENERGIE",""
"59570001","SUPERMARCHES MATCH  BAVAY","Supermarché Match"
"50160003","Garage Lemonnier","Elan"
"76330002","Carrefour Market","Carrefour Market"
"23000006","INTERMARCHE GUERET","Intermarché"
"13560005","LES 3S","Total"
"77250006","RELAIS MORET SUR LOING 1","Total Access"
"17100001","MR FRUCHART PATRICE","Total"
"72300004","SARL ROUX PARCE EST","Shell"
"43600003","SAS SAINSY","Intermarché"
"82200008","INTERMARCHE HYPERMARCHE","Intermarché"
"62100012","SOFIDAP Calais","Esso"
"26740006","T- PSE - LA LAUPIE","Elan"
"71700007","LA STATION","Total"
"51303001","SAS VIDIS","Leclerc"
"42330002","Intermarché SAS Libra","Intermarché"
"27370001","SA GGE DOLPIERRE","Total"
"80500003","SAS SODIDIER EXPLOITATION","Leclerc"
"28700004","SUPER U","Système U"
"9600003","SAS NICO","Intermarché"
"30320004","INTERMARCHE MARGUERITTES","Intermarché"
"63200006","MARKET RIOM","Carrefour Market"
"1000004","SARL WALES DISTRIBUTION","Total"
"29880002","INTERMARCHE PLOUGUERNEAU","Intermarché"
"33410006","LECLERC BEGUEY","Leclerc"
"11110001","SUPER U","Système U"
"31620007","Eurocentre FAL Distri","Indépendant sans enseigne"
"9140002","NEWTECH ENERGY - Relais des Cathares","Total"
"41200009","RELAIS DE ROMORANTIN","Total"
"76270003","STATION U","Système U"
"33370015","RELAIS DU MOULINAT","Total Access"
"84350002","U EXPRESS","Système U"
"83240006","Avia express","Avia"
"76230001","Carrefour Market","Carrefour Market"
"62143003","BP A26 AIRE D&#039,ANGRES","BP"
"60000008","INTERMARCHE BEAUVAIS GOINCOURT","Intermarché"
"88360002","INTERMARCHE","Intermarché Contact"
"85350001","Sarl Martin Cantin","Indépendant sans enseigne"
"13170008","Le Relais des Cadeneaux","Indépendant sans enseigne"
"67151001","SODECCO","Leclerc"
"35200007","RELAIS RENNES ROUTE DE NANTES","Total Access"
"45120005","PICOTY RESEAU","Avia"
"75019014","RELAIS PARIS 19","Total"
"29850001","HERRY AUTOMOBILES","Total"
"37250006","AUCHAN STATION SORIGNY","Auchan"
"47600005","SAS MDV SERVICES","Total"
"50140001","Carrefour Market","Carrefour Market"
"13560004","AUCHAN SUPERMARCHE","Auchan"
"83300004","SARL WMF DISTRI","Avia"
"62000005","ARRADIS","Leclerc"
"51310001","SAS OCTOMAG","Intermarché Contact"
"66220001","Carrefour Market","Carrefour Market"
"44300017","E.LECLERC PARIDIS PARIS","Leclerc"
"79190001","Super U SAUZE VAUSSAIS","Système U"
"26790003","station service u","Système U"
"88110002","RAON DISTRIBUTION","Leclerc"
"81000010","Carrefour Contact","Carrefour Contact"
"68160004","RELAIS STE MARIE AUX MINES","Total Access"
"76620002","Carrefour Market","Carrefour Market"
"1340003","INTERMARCHE MONTREVEL EN BRESSE","Intermarché"
"93160007","Total metin noisy le grand",""
"6000009","SARL TERRIN","Avia"
"41300001","Carrefour Market","Carrefour Market"
"1360002","Station service ELAN","Elan"
"44120007","STATION U","Système U"
"5700001","U EXPRESS","Système U"
"27160001","Carrefour Market","Carrefour Market"
"59160003","SARL PETAF","Avia"
"45240002","AUCHAN SUPERMARCHE","Auchan"
"82130002","GASTON","Indépendant sans enseigne"
"45430003","TOTAL ACCESS CHECY AV D&#039,ORLEANS","Total Access"
"34130003","INTERMARCHE MAUGUIO","Intermarché"
"34530001","Tabac Station Service Lopez","Indépendant sans enseigne"
"72320004","Carrefour Contact de Vibraye","Carrefour Contact"
"54300007","INTERMARCHE CHANTEHEUX","Intermarché"
"42510007","AVIA","Avia"
"95000007","SARL SIGESS ESSO 3 FONTAINES","Esso"
"6400001","SARL MONTFLEURY","Total"
"13011018","INTERMARCHE CARTONNERIE","Intermarché"
"84200009","SARL STATION SERVICE DU MONT VENTOUX","Elan"
"62300006","ESSO BOLLAERT","Esso Express"
"81320001","AVIA","Avia"
"25510002","Bi1 Supermarché",""
"30250001","INTERMARCHE SOMMIERES","Intermarché"
"76610004","RELAIS ROUELLES","Total Access"
"78600004","RELAIS DES AMAZONES","Total Access"
"63850001","ORCEYRE CARBURANTS","Indépendant sans enseigne"
"88200015","RELAIS PTE HTES VOSGES","Total Access"
"56240004","PLOUAY AUTOMOBILES",""
"75014012","RELAIS TOTAL ALESIA","Total"
"91150013","RELAIS CHALOUETTE","Total Access"
"25410007","NETTO","Netto"
"75013028","BP PARKING JEANNE D&#039,ARC - CARREFOUR EXPRESS","BP"
"33140010","STATION DE LA PLAINE","Esso"
"61130001","Carrefour Market","Carrefour Market"
"78300011","RELAIS MALADRERIE","Total"
"30100001","HYPER U","Système U"
"85540002","INTERMARCHE MOUTIERS LES MAUXFAI","Intermarché Contact"
"95500013","CASINO LE THILLAY","Casino"
"85260007","DYNEFF AIRE DES BROUZILS","Dyneff"
"93160009","RELAIS DU GRAND CHENE","Total"
"87430003","super u verneuil sur vienne","Système U"
"7500001","AUCHAN GUILHERAND GRANGES","Auchan"
"54260001","SARL GGE THOMAS","Total"
"45200003","SARL DROUILLEAU","Total"
"80480003","INTERMARCHE SALEUX","Intermarché"
"66420001","STATION U","Système U"
"64240006","HASPARREN DISTRIBUTION","Leclerc"
"82017001","AUCHAN","Auchan"
"94110005","RELAIS DE LA VANNE","Total"
"13660005","INTERMARCHE SAS CYMADIS","Intermarché"
"81100010","CASTRESDIS SAS","Leclerc"
"33430002","SARL DARCOS AUTO","Total"
"79370001","INTERMARCHE CELLES SUR BELLE","Intermarché"
"2370005","CARREFOUR CONTACT","Carrefour Contact"
"13130006","TOTAL ACCESS Les Chasseurs","Total Access"
"63610001","AUCHAN SUPERMARCHE","Auchan"
"34130005","STATION LA LOUVADE","Intermarché"
"33680003","CARREFOUR CONTACT SAS COSTAL","Carrefour Contact"
"41000014","Station Avia","Avia"
"91400005","E.LECLERC","Leclerc"
"31330004","Intermarché Merville","Intermarché"
"61400003","INTERMARCHE MORTAGNE AUX PERCHES","Intermarché"
"93300008","AUCHAN","Auchan"
"56600002","SARL COMBOT","Avia"
"91380008","INTERMARCHE","Intermarché"
"79330001","INTERMARCHE ST-VARENT","Intermarché"
"2100012","CORA","CORA"
"49410002","Intermarché","Intermarché"
"62500005","RELAIS ST OMER MADELEINES","Total Access"
"60300010","RELAIS TOTAL CHAMANT","Total"
"3380002","INTERMARCHE HURIEL","Intermarché Contact"
"78700002","Carrefour Market","Carrefour Market"
"3410010","SUPERMARCHE CASINO DOMERAT","Casino"
"3290003","ESSO GARAGE MICHAUD","Esso"
"77190004","CENTRE LECLERC","Leclerc"
"76580002","SARL MACANOSA DISTRIBUTION","Carrefour Market"
"35500006","INTERMARCHE VITRE","Intermarché"
"50304001","STE DISTRIB. L&#039,AVRANCHIN","Leclerc"
"8300007","SAS GEOMASE","Intermarché"
"6200006","BP NICE GRAND SOLEIL","BP"
"20240005","Vito","VITO"
"71710002","TOTAL ENERGIES CONTACT DETANG AUTOMOBILES","Total"
"63300005","INTERMARCHE THIERS","Intermarché"
"62223001","NICOLADIS","Leclerc"
"22400005","INTERMARCHE LAMBALLE","Intermarché"
"44000001","CARREFOUR NANTES LA BEAUJOIRE","Carrefour"
"67520001","AUCHAN SUPERMARCHE MARLENHEIM","Auchan"
"68500003","SA FLORIDIS","Système U"
"89800001","Intermarché","Intermarché"
"3170001","Avia","Avia"
"38370003","S.A.S. CLAIRIDIS","Leclerc"
"65120001","carrefour market relais des pyrenees","Carrefour Market"
"40400004","Carrefour Market","Carrefour Market"
"59166001","INTERMARCHE BOUSBECQUE","Intermarché"
"54182001","CORA HOUDEMONT","CORA"
"25000024","RELAIS CHÂTEAU FARINE","Total"
"44570004","SARL AMALLY","Avia"
"40100008","RELAIS DAX CHAULET STAR","Total Access"
"24390001","INTERMARCHE HAUTEFORT","Intermarché"
"44300020","STATION AVIA NANTES","Avia"
"13013011","Relais des Olives",""
"85400006","SAS LUÇON DISTRIBUTION","Intermarché"
"12580001","STATION SERVICE DU PLATEAU","Indépendant sans enseigne"
"50270002","Carrefour Market","Carrefour Market"
"94550002","RELAIS CHEVILLY-LARUE DE GAULLE","Total"
"63260003","MARKET AIGUEPERSE","Carrefour Market"
"90200003","Station tabac shop","Indépendant sans enseigne"
"67700013","RELAIS DE SAVERNE","Total"
"29100007","RELAIS DOUARNENEZ KERHARO","Total Access"
"62100001","AUCHAN CALAIS LES 2 CAPS","Auchan"
"77550005","RELAIS PLESSIS PICAR","Total"
"42300007","AUCHAN Supermarché","Auchan"
"45250003","U EXPRESS","Système U"
"29900005","Garage du Minaouët - Station TOTAL","Total"
"60740001","HYPERMARCHE CORA ST MAXIMIN","CORA"
"77320002","INTERMARCHE LA FERTE GAUCHER","Intermarché"
"76220005","INTERMARCHE GOURNAY-EN-BRAY","Intermarché"
"59501001","E. LECLERC DOUAI","Leclerc"
"17400002","ANGELY-DIS","Leclerc"
"25200005","E.LECLERC","Leclerc"
"77170006","STATION U","Système U"
"71600012","SAS PARAYQUAI","Netto"
"90500002","Super u beaucourt","Système U"
"52140003","INTERMARCHE MONTIGNY LE ROI","Intermarché"
"1120006","GARAGE DE LA BOISSE","Total"
"29470004","Super U PLOUGASTEL","Système U"
"33290009","RELAIS DE LA RENNEY","Total Access"
"76220004","SUPER U","Système U"
"67120006","SODIPLEC LA BRUCHE","Leclerc"
"12310002","INTERMARCHE CONTACT  LAISSAC","Intermarché Contact"
"69007006","RELAIS RACLET","Total"
"62810001","Market","Carrefour Market"
"31410002","SGAR SAS","Shell"
"37100011","RELAIS TOURS AEROPORT","Total Access"
"6510003","INTERMARCHE GATTIERES","Intermarché"
"41000007","SOBLEDIS","Leclerc"
"27120002","INTERMARCHE PACY-SUR-EURE","Intermarché"
"29410001","Super U PLEYBER CHRIST","Système U"
"76176001","SAS CITADIS","Leclerc"
"43190002","3C CARBURANTS","Indépendant sans enseigne"
"7260001","Carrefour Market","Carrefour Market"
"28420001","SARL GOUHIER","Total"
"77700001","AUCHAN VAL D&#039, EUROPE","Auchan"
"5400002","Super u veynes","Système U"
"13011020","Carrefour contact Saint-Marcel 11e","Carrefour Contact"
"84390001","INTERMARCHE CONTACT","Intermarché Contact"
"2390002","Origny","Indépendant sans enseigne"
"49800003","SUPER U LA PYRAMIDE","Système U"
"40320002","Val Fleuri SARL",""
"22350004","INTERMARCHE CAULNES","Intermarché"
"71140003","INTERMARCHE BOURBON LANCY","Intermarché"
"73300002","AGIP ST JEAN DE MAURIENNE ZC LES PLANS","Agip"
"20217001","DOMARCHI MARC ET SEBASTIEN","VITO"
"85800003","SAINT GILLES SUD","Leclerc"
"82600004","SARL VAL FLEURI","Indépendant sans enseigne"
"40330001","STATION  INTERMARCHE","Intermarché"
"30210006","Station Avia","Avia"
"85540003","Carrefour Contact","Carrefour Contact"
"58530001","STATION ETS GUILLEMEAU SARL","Esso"
"73270001","INTERMARCHE VILLARD S/ DORON","Intermarché"
"90130001","DATS MONTREUX","Colruyt"
"73100001","Carrefour Market","Carrefour Market"
"76420006","RELAIS ROUEN BIHOREL","Total Access"
"19000006","INTERMARCHE QUAI CONTINSOUZA","Intermarché"
"68210002","Ets HARTMANN-COMESU SAS","Intermarché"
"57230001","SUPERMARCHES MATCH  BITCHE","Supermarché Match"
"69008008","RELAIS LYON MERMOZ","Total Access"
"71000010","CHALONDIS","Leclerc"
"22500001","CARREFOUR PAIMPOL","Carrefour"
"17500002","SEUGNE-DIST","Leclerc"
"68640001","INTERMARCHE","Intermarché Contact"
"26790005","SARL CARBU BTN","Intermarché"
"49300016","RELAIS CHOLET TOURAINE","Total Access"
"6700003","CHENEAU SARL","Avia"
"16130002","INTERMARCHE SEGONZAC","Intermarché"
"83136007","RELAIS DU SOLEIL","Total"
"67500009","E.LECLERC","Leclerc"
"60540002","CONTACT BORNEL","Carrefour Contact"
"83300008","Station Albro","Indépendant sans enseigne"
"77760003","SODIPLEC ACHERES OUEST","Leclerc"
"20217004","ETS ORSINI JM","Total"
"93250005","SRD","Indépendant sans enseigne"
"14404001","SOBADIS","Leclerc"
"13620004","MULTI SERVICES AUTO LA COTE BLEUE","Total"
"46270001","INTERMARCHE BAGNAC SUR CELE","Intermarché Contact"
"83470006","RELAIS OLYMPE","Total Access"
"67130002","SUPER U RUSS","Système U"
"88450002","RELAIS BOIS DES CHENES","Total"
"76600023","RELAIS LE HAVRE LA BREQUE","Total Access"
"31200002","RELAIS PONT DE L&#039,HERS","Total"
"6600007","ETS SARL CHENEAU","Avia"
"59500005","MARKET SARL SLNDIS","Carrefour Market"
"85690001","U Express NOTRE DAME DE MONTS","Système U"
"67470001","SUPER U","Système U"
"71460001","Bi1 ST GENGOUX LE NATIONAL",""
"43170001","GARAGE GIRES","Total"
"71000024","garage du sud","Total"
"68390002","REAL SARL","Shell"
"49000004","SAS CAILLEAU PNEUS","Total"
"15100003","SAS ENERGIES SANFLORAINES","Esso"
"11100004","€SSENCE Cap de Pla","Dyneff"
"26120003","CASINO SUPERMARCHE","Casino"
"34800004","INTERMARCHE CLERMONT L&#039,HERAULT","Intermarché"
"74430001","Carrefour Market","Carrefour Market"
"60530003","Carrefour Market","Carrefour Market"
"40800006","LECLERC Juncadis","Leclerc"
"37300001","SUPER U","Système U"
"31150007","SU GAGNAC SUR GARONNE","Système U"
"54330001","LECLERC STATION SERVICE G20",""
"21320008","STATION ESSO","Esso"
"31200023","RELAIS DES ETATS UNIS","Total Access"
"29630002","SUPERMARCHE CASINO","Super Casino"
"81290001","ETS  ARQUIER ET FILS","Dyneff"
"17290003","INTERMARCHE","Intermarché"
"67202002","SUPER U WOLFISHEIM","Système U"
"82220001","INTERMARCHÉ CONTACT VAZERAC","Intermarché Contact"
"42270003","GARAGE AROD","Esso"
"65120002","Eurl crepel yves","Indépendant sans enseigne"
"1210001","CARREFOUR FERNEY VOLTAIRE","Carrefour"
"31500012","Station AVIA 2LLS","Avia"
"38540001","INTERMARCHE HEYRIEUX","Intermarché"
"25800003","SAS RYMOGO","Netto"
"30100013","RELAIS BRUEGES","Total Access"
"75016022","BP PARIS PAUL DOUMER","BP"
"65440001","SAS CAROLIVE INTERMARCHE","Intermarché Contact"
"14380003","S.A.S JOSSE","Avia"
"56120005","AVIA STATION","Avia"
"7340002","DRIVE DAVEZIEUX","Leclerc"
"51400007","BP A4 AIRE REIMS CHAMPAGNE NORD","BP"
"59151002","Carrefour Contact ARLEUX","Carrefour Contact"
"93700003","CARREFOUR STATION SERVICE DRANCY","Carrefour"
"59310004","INTERMARCHE ORCHIES","Intermarché"
"33210011","REL. DE LANGON","Total Access"
"44115003","RELAIS LA DIVATTE","Total Access"
"24550001","SARL VAL FLEURI VILLEFRANCHE",""
"56100012","RELAIS LORIENT PORT","Total Access"
"51510002","SA FAGNIERES","Leclerc"
"22570001","EURL MARTIN SEBASTIEN","Total"
"38200017","Carrefour Market Vienne Estressin","Carrefour Market"
"8200007","INTERMARCHE SEDAN","Intermarché"
"13170003","AGIP LES PENNES MIRABEAU RN 113","Agip"
"81370002","GOMEZ SOCIETE NOUVELLE","Total"
"65200005","SAS JUSSYL","Intermarché"
"34540001","CARREFOUR BALARUC","Carrefour"
"36400004","INTERMARCHE LA CHATRE","Intermarché"
"3800003","AUCHAN SUPERMARCHE","Auchan"
"78730001","Auchan supermarché","Auchan"
"9110001","Intermarché Super","Intermarché"
"14960001","CARREFOUR CONTACT","Carrefour Contact"
"66624001","DYNEFF","Dyneff"
"60800008","CREPY","Leclerc"
"39170001","SPAR SUPERMARCHE","Supermarchés Spar"
"76230002","Carrefour Market","Carrefour Market"
"64121004","Intermarché","Intermarché"
"51500004","CARREFOUR CONTACT LUDES","Carrefour Contact"
"1220001","Carrefour Market","Carrefour Market"
"4100001","U EXPRESS","Système U"
"49620001","Super U LA POMMERAYE","Système U"
"85300002","Centre E.Leclerc","Leclerc"
"37140001","HYPER U","Système U"
"56300006","SAS POLEMAC","Netto"
"42130005","NETTO BOEN SUR LIGNON","Netto"
"12200006","Station du rouergue","Elan"
"5190001","CASINO REMOLLON","Casino"
"21160004","RELAIS DE LA COTE","Total"
"16120001","Super U CHATEAUNEUF SUR CHARENTE","Système U"
"9100006","SAS LAGARDE INTERMARCHE","Intermarché"
"37160001","INTERMARCHE DESCARTES","Intermarché"
"2460003","carrefour contact","Carrefour Contact"
"92500015","BP RUEIL MALMAISON Carrefour Express","BP"
"77500004","INTERMARCHE CHELLES MONTFERMEIL","Intermarché"
"87520002","U EXPRESS","Système U"
"76720003","Carrefour Contact","Carrefour Contact"
"28160005","SUPER U","Système U"
"76360001","CARREFOUR BARENTIN","Carrefour"
"76100003","SARL SIGESS","Esso"
"14710001","STATION-SERVICE COMMUNALE",""
"29640001","SUPERMARCHE SPAR","Supermarchés Spar"
"20240003","M. CORSINI Jacques","Total"
"33100001","SIMPLY MARKET","Simply Market"
"56920001","INTERMARCHE NOYAL PONTIVY","Intermarché"
"36500004","INTERMARCHE BUZANCAIS","Intermarché"
"83510003","INTERMARCHE LORGUES","Intermarché"
"57380001","AUCHAN SUPERMARCHE FAULQUEMONT","Auchan"
"54970001","INTERMARCHE LANDRES","Intermarché"
"69520001","INTERMARCHE GRIGNY","Intermarché"
"59450001","Auchan Sin Le Noble","Auchan"
"35300002","Carrefour Market","Carrefour Market"
"2320002","INTERMARCHE ANIZY-LE-CHATEAU","Intermarché"
"79000009","INTERMARCHE NIORT","Intermarché"
"49250001","INTERMARCHE BEAUFORT EN VALLEE","Intermarché"
"87100011","RELAIS LIMOGES LECLERC STAR","Total Access"
"34340002","Carrefour Market","Carrefour Market"
"89310001","RELAIS NUCERIEN","Avia"
"35470001","Z_SAS DACAR","Leclerc"
"88100005","INTERMARCHE SAINT DIE","Intermarché"
"19000003","INTERMARCHE ROUTE NAVES","Intermarché"
"84097001","CARREFOUR AVIGNON","Carrefour"
"82000016","RELAIS LARROQUE","Total Access"
"22980002","SAS KARMALO","Intermarché"
"60680003","RELAIS JONQUIERES","Total Access"
"56800005","INTERMARCHE PLOERMEL","Intermarché"
"73110003","SUPER U DETRIER","Système U"
"62630003","Carrefour Market","Carrefour Market"
"10600001","GEANT CASINO","Géant"
"27000008","RELAIS DE NORMANDIE","Total Access"
"89110001","AVIA XPRESS","Avia"
"17700003","SODISUR","Leclerc"
"65200002","SA FOURCADE","Total"
"80800001","CASINO SUPERMARCHE","Casino"
"30000019","RELAIS NIMES LECLERC","Total Access"
"80000013","TOTAL RELAIS AMIENS PORT D AVAL","Total"
"62470004","JMV","Total"
"69260012","ENI CHARBONNIERES  DIR LYON","Agip"
"70000005","TOTALENERGIE VESOUL","Total"
"29340002","Carrefour Market","Carrefour Market"
"19300001","SIMPLY MARKET","Simply Market"
"90800001","GRABON SERGE","Total"
"63170008","RELAIS DE GERGOVIE","Total Access"
"57200003","INTERMARCHE SARREGUEMINES","Intermarché"
"51170002","SARL FIM&#039,CARBUR","Total"
"44730002","SUPER U","Système U"
"24330005","ST PIERRE AUTOS","Indépendant sans enseigne"
"14200009","RELAIS DE LA VALEUSE","Total Access"
"13127006","E.LECLERC VITROLLES","Leclerc"
"20153002","COMPAGNIE DE DISTRIBUTION DU TARAVO","Total"
"83110002","RELAIS SANARY S/MER BEAUCOURS","Total Access"
"16200001","U Express Coop Atlantique Jarnac","Système U"
"55120001","INTERMARCHE CONTACT","Intermarché Contact"
"25560001","STATION   U","Système U"
"44750002","SA CATHYMA","Intermarché Contact"
"66000014","Auchan Supermarché Perpignan Mas Rous","Auchan"
"84850001","INTERMARCHE","Intermarché Contact"
"16270001","U Express Coop Atlantique Roumazières","Système U"
"25420001","AVIA Xpress VOUJEAUCOURT","Avia"
"70300007","Station service du bouquet",""
"13560003","STATION AUTO RELAX",""
"21250006","INTERMARCHE SEURRE","Intermarché"
"25000009","CASINO SUPERMARCHE","Casino"
"25000021","Total Chemaudin","Total"
"81310001","EURL DE LA RN 88","Total"
"67170010","BP AIRE DE BRUMATH OUEST","BP"
"33360003","RELAIS DE LATRESNE","Total"
"42440006","SARL ROCAMAR","Shell"
"22140001","MR MENAIS ALAIN","Total"
"14540001","Carrefour contact soliers","Carrefour Contact"
"69360012","RELAIS DE TERNAY","Total Access"
"45110001","Super U CHATEAUNEUF SUR LOIRE","Système U"
"88000007","INTERMARCHE EPINAL","Intermarché"
"62660001","Carrefour Market","Carrefour Market"
"25420005","STATION AVIA - GARAGE BEUCLER","Avia"
"69400010","INTERMARCHE VILLEFRANCHE/SAONE","Intermarché"
"14000003","SARL GARAGE CRAPART ET FILS","Total"
"84660002","SUPER U","Système U"
"75015026","RELAIS PONT AVAL","Total"
"13670001","Relais des M.I.N.","Indépendant sans enseigne"
"25270001","ATAC LEVIER","Atac"
"62730003","C4T FRANCE SAS",""
"33306001","CARREFOUR LORMONT","Carrefour"
"6130010","RELAIS DE GRASSE MOULIN","Total"
"31673001","CARREFOUR LABEGE","Carrefour"
"59180001","Carrefour Market","Carrefour Market"
"26300013","carrefour contact chateauneuf sur isère","Carrefour Contact"
"67300004","SCHILDIS","Leclerc"
"10800002","INTERMARCHE LES RIVES DE SEINE","Intermarché"
"14450001","CARREFOUR CONTACT","Carrefour Contact"
"44800001","AUCHAN SAINT HERBLAIN","Auchan"
"76750001","Carrefour Market","Carrefour Market"
"3110001","Charmeil","Total"
"83570004","STATION SERVICE AVIA EXPRESS","Avia"
"38750001","CARBEL",""
"37190002","Carrefour Market","Carrefour Market"
"13320009","RELAIS DE PROVENCE","Avia"
"37170006","RELAIS LES RENARDIERES","Total Access"
"80160004","SAS GARAGE SEIDLER","Elan"
"10600009","RELAIS DE BARBEREY","Total Access"
"27200004","SARL ALBIK","Avia"
"74000002","Carrefour annecy","Carrefour"
"35590001","Super U L&#039,HERMITAGE","Système U"
"25022001","CARREFOUR CHALEZEULE","Carrefour"
"56190001","Super U MUZILLAC","Système U"
"29650001","U Express GUERLESQUIN","Système U"
"12130002","INTERMARCHE ST-GENIEZ D&#039,OLT","Intermarché"
"71420003","Super U Perrecy les forges","Système U"
"77100003","SAS SAFIPAR","Auchan"
"79600003","INTERMARCHE","Intermarché"
"91280001","INTERMARCHE ST PIERRE DU PERRAY","Intermarché"
"56170003","Super U","Système U"
"76280002","Carrefour Market","Carrefour Market"
"1430004","GARAGE  MURET","Indépendant sans enseigne"
"32000004","AUCH HYPER-DIS SA","Leclerc"
"44240001","GEANT CASINO","Géant"
"17110001","Super U Coop Atlantique St Georges Didonne","Système U"
"56500002","Carrefour Market","Carrefour Market"
"86800004","CARREFOUR CONTACT","Carrefour Contact"
"4210005","CARREFOUR EXPRESS","Carrefour Express"
"53810001","Market","Carrefour Market"
"31330001","SUPER U SAS GRENADINE","Système U"
"62530001","INTERMARCHE HERSIN COUPIGNY","Intermarché"
"71120001","RIBEIRO SARL","Avia"
"68500002","ISSEDIS","Leclerc"
"77540002","MARKET ROZAY EN BRIE","Carrefour Market"
"59279002","SARL LEVANT","Esso"
"91160009","RELAIS DE LONGJUMEAU","Total Access"
"77500009","RELAIS DE CHELLES","Total"
